Company Code;G/L Account;G/L Account Name;Assignment Reference;Journal Entry;Journal Entry Type;JE Type Name;Posting Date;Amount in Company Code Currency;Clearing Journal Entry;Clearing Date;Profit Center;Profit Center Name;Partner Profit Center;Customer;Name of Customer;Journal Entry Item Text;Journal Entry Date;Jrnl Entry Creation Date in Server Time;Journal Entry Created By;Offsetting Account;Offsetting Acct Name;Fiscal Period;Name of Supplier;Supplier;Creation Time;Trading Partner;Functional Area;Functional Area Name;Cost Center;Cost Center Name;WBS Element;Purchasing Document;Order ID;Work Item ID;Reference Key 3
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25 Alloc;1010021201;AB (Journal Entry);Journal Entry;31/01/2025;45.202,05   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE ALLOC;31/01/2025;06/02/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;001;;;2025-02-06 09:37:19;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1711 (Delek Logistics Partners);61063000 (Dues to Associations);Dues to Associations;LEPA CC Rcl;1010006767;AB (Journal Entry);Journal Entry;31/03/2025;46.400,00   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;;;;LEPA Dues CC Rcl;25/03/2025;26/03/2025;BDANIEL;50060000 (COS - Truck Transpor);COS - Truck Transpor;003;;;2025-03-26 09:46:36;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Mar'25 Alloc;1010022467;AB (Journal Entry);Journal Entry;31/03/2025;46.506,78   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE ALLOC;31/03/2025;03/04/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;003;;;2025-04-03 16:28:34;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1711 (Delek Logistics Partners);69000200 (Property Tax Expense);Property Tax Expense;Property Tax;1010006390;AB (Journal Entry);Journal Entry;31/01/2025;46.979,27   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;;;;Property Tax-Oil 3Bear;31/01/2025;31/01/2025;BSTIEDLE;21601100 (Property Tax Payable);Property Tax Payable;001;;;2025-01-31 23:00:35;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);69000200 (Property Tax Expense);Property Tax Expense;Property Tax;1010006609;AB (Journal Entry);Journal Entry;28/02/2025;46.979,27   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;;;;Property Tax-Oil 3Bear;28/02/2025;28/02/2025;BSTIEDLE;21601100 (Property Tax Payable);Property Tax Payable;002;;;2025-02-28 23:30:45;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);69000200 (Property Tax Expense);Property Tax Expense;Property Tax;1010006827;AB (Journal Entry);Journal Entry;31/03/2025;46.979,27   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;;;;Property Tax-Oil 3Bear;31/03/2025;31/03/2025;CCOLLINS;21601100 (Property Tax Payable);Property Tax Payable;003;;;2025-03-31 23:30:34;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Feb'25 Accrual;1010021683;AB (Journal Entry);Journal Entry;28/02/2025;48.211,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;STD GROUP INSURANCE;28/02/2025;03/03/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;002;;;2025-03-03 16:42:28;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Mar'25 Accrual;1010022042;AB (Journal Entry);Journal Entry;31/03/2025;48.211,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;STD GROUP INSURANCE;24/03/2025;24/03/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;003;;;2025-03-24 18:02:35;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25 Accrual;1010021191;AB (Journal Entry);Journal Entry;31/01/2025;48.211,47   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;STD GROUP INSURANCE;31/01/2025;05/02/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;001;;;2025-02-05 19:05:56;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25 Accrual;1010021468;AB (Journal Entry);Journal Entry;19/02/2025;48.211,47   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;STD GROUP INSURANCE;19/02/2025;21/02/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;002;;;2025-02-21 10:56:43;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;CINV-00007352;1020043424;AC (Accrual Document);Accrual Document;31/03/2025;48.693,10   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;EMBARK CONSULTING LLC;31/03/2025;07/04/2025;DROJO;21102300 (A/POther);A/POther;003;;;2025-04-07 12:00:26;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1711 (Delek Logistics Partners);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;;2400000112;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/03/2025;49.924,12   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;09/04/2025;09/04/2025;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;003;;;2025-04-09 14:23:25;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;Ernst & Young;1010021399;AB (Journal Entry);Journal Entry;31/01/2025;50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Ernst & Young Smart Inventory;11/02/2025;11/02/2025;AKNECHT;21102300 (A/POther);A/POther;001;;;2025-02-11 14:00:21;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;OOS - Dec TMS;1020035683;AC (Accrual Document);Accrual Document;31/01/2025;50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;KPMG;07/02/2025;07/02/2025;DROJO;21102300 (A/POther);A/POther;001;;;2025-02-07 16:36:24;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;OOS - Dec TMS;1020035895;Z1 (Reverse- Accrual Doc);Reverse- Accrual Doc;01/02/2025;50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;KPMG;11/02/2025;11/02/2025;FIBATCH;21102300 (A/POther);A/POther;002;;;2025-02-11 21:31:37;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;KPMG;1020040001;AC (Accrual Document);Accrual Document;28/02/2025;50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Out of Scope- December - TMS;07/03/2025;07/03/2025;DROJO;21102300 (A/POther);A/POther;002;;;2025-03-07 13:32:50;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;KPMG;1020043426;AC (Accrual Document);Accrual Document;31/03/2025;50.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Out of Scope- December - TMS;06/04/2025;07/04/2025;DROJO;21102300 (A/POther);A/POther;003;;;2025-04-07 13:08:32;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65200000 (Other Supplies);Other Supplies;1002000011;5000268639;WE (Goods Receipt);Goods Receipt;03/02/2025;52.200,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;03/02/2025;03/02/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;002;GARTNER INC;134501 (GARTNER INC);2025-02-03 09:45:03;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;7000052395;;;
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700005239500001;5100261912;RE (Invoice - Gross);Invoice - Gross;28/03/2025;52.200,00   USD;2500266721;28/03/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Gartner ERM Resources and Consulting Subscription;10/01/2025;28/03/2025;SAP_WFRT;134501 (GARTNER INC);GARTNER INC;003;;;2025-03-28 10:05:03;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000052395;;;202550003179020001
1711 (Delek Logistics Partners);61052000 (Group Insurance);Group Insurance;;2400000103;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;53.528,15   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;11/02/2025;11/02/2025;DROJO;INC1710 (Delek US Holdings, Inc.);Delek US Holdings, Inc.;001;;;2025-02-11 08:41:07;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);61052000 (Group Insurance);Group Insurance;;2400000105;CC (Sec. Cost CrossComp.);Sec. Cost CrossComp.;31/01/2025;53.528,15   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10180001 (DK Logistics Servc.);;;DKLOGISTICDK LOGISTICS SERVC;11/02/2025;11/02/2025;DROJO;INC1710 (Delek US Holdings, Inc.);Delek US Holdings, Inc.;001;;;2025-02-11 11:03:33;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1711 (Delek Logistics Partners);61010000 (Payroll - Salaried Labor);PayrollSalariedLabor;4020100019;1040000194;RC (Reclass Document);Reclass Document;31/03/2025;53.851,92   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;10020001 (DELEK US ENERGY, INC);;;RC Payroll Exp from DK to DKL 03.31.2025;07/04/2025;07/04/2025;DROJO;INV1710 (DELEK US HOLDINGS INC);DELEK US HOLDINGS INC;003;;;2025-04-07 11:12:21;LC1710;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
1710 (Delek US Holdings, Inc.);65301500 (Contract Services - Accounting Services);CS - Accounting Serv;333299;5000288132;WE (Goods Receipt);Goods Receipt;25/03/2025;54.500,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;25/03/2025;25/03/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;003;Smrt Company Trullion;171287 (Smrt Company Trullion);2025-03-25 14:45:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;7000059805;;;
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700005980500001;5100261045;RE (Invoice - Gross);Invoice - Gross;25/03/2025;54.500,00   USD;2500265806;25/03/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Trullion 2025-2026 Annual Fee;01/03/2025;25/03/2025;DELEK_BATCH;171287 (Smrt Company Trullion);Smrt Company Trullion;003;;;2025-03-25 15:00:07;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000059805;;;202550003397120001
1710 (Delek US Holdings, Inc.);61010000 (Payroll - Salaried Labor);PayrollSalariedLabor;1002000004;2620000163;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/01/2025;56.673,53   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;29/01/2025;29/01/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;001;;;2025-01-29 03:21:54;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);61010000 (Payroll - Salaried Labor);PayrollSalariedLabor;1002000004;2620000169;YQ (EC-Payroll Acc Posti);EC-Payroll Acc Posti;01/02/2025;57.942,44   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;26/02/2025;26/02/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;002;;;2025-02-26 03:38:38;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;335984;5000289628;WE (Goods Receipt);Goods Receipt;31/03/2025;59.500,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;31/03/2025;31/03/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;003;Integer Partners;171663 (Integer Partners);2025-03-31 09:45:03;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;7000058514;;;
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700005851400001;5100262222;RE (Invoice - Gross);Invoice - Gross;31/03/2025;59.500,00   USD;2500267009;31/03/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Recruiting Fee- INVOICE # IP-021;31/12/2024;31/03/2025;DELEK_BATCH;171663 (Integer Partners);Integer Partners;003;;;2025-03-31 10:00:42;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000058514;;;202550003414450001
1710 (Delek US Holdings, Inc.);65301500 (Contract Services - Accounting Services);CS - Accounting Serv;139;1020035662;AC (Accrual Document);Accrual Document;31/01/2025;63.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;EXTEX LAND AND ADMINISTRATION LLC;31/01/2025;07/02/2025;DROJO;21102300 (A/POther);A/POther;001;;;2025-02-07 09:50:12;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301500 (Contract Services - Accounting Services);CS - Accounting Serv;138;5100241557;RE (Invoice - Gross);Invoice - Gross;15/01/2025;63.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Ex Tex Land Fees Admin - Accounting;31/12/2024;15/01/2025;SAP_WFRT;150200 (EXTEX LAND AND ADMINISTRATION LLC);EXTEX LAND AND ADMINISTRATION LLC;001;;;2025-01-15 09:30:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);65301500 (Contract Services - Accounting Services);CS - Accounting Serv;139;5100248399;RE (Invoice - Gross);Invoice - Gross;10/02/2025;63.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Ex Tex Land Fees Admin - Accounting;31/01/2025;10/02/2025;SAP_WFRT;150200 (EXTEX LAND AND ADMINISTRATION LLC);EXTEX LAND AND ADMINISTRATION LLC;002;;;2025-02-10 09:55:01;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61200000 (Payroll Expense - Tax and Soc Security - Wages);Pay Exp Tax&SS Wages;1002000011;2610001040;YP (EC-Payroll Posting);EC-Payroll Posting;21/03/2025;65.444,39   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;19/03/2025;19/03/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;003;;;2025-03-19 15:45:17;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700002840200001;5100238939;RE (Invoice - Gross);Invoice - Gross;06/01/2025;66.545,00   USD;2500311873;24/10/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Managed Services 2024;18/12/2024;06/01/2025;SAP_WFRT;109117 (KPMG LLP KPMG LLP);KPMG LLP KPMG LLP;001;;;2025-01-06 08:05:03;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000028402;;;202450002817610001
1710 (Delek US Holdings, Inc.);61007000 (Travel Expenses - Airfare, Rail, Mileage);Trav.Exp Air,Rl,Mile;1002000011;5000270980;WE (Goods Receipt);Goods Receipt;10/02/2025;67.341,93   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;10/02/2025;10/02/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;002;PJ TRAVEL TOURS LLC;172002 (PJ TRAVEL TOURS LLC);2025-02-10 09:15:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;7000055669;;;
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700005566900001;5100248406;RE (Invoice - Gross);Invoice - Gross;10/02/2025;67.341,93   USD;2500256523;10/02/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Travel Services for Project Gateway;08/02/2025;10/02/2025;DELEK_BATCH;172002 (PJ TRAVEL TOURS LLC);PJ TRAVEL TOURS LLC;002;;;2025-02-10 10:00:05;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000055669;;;202550003204980001
1710 (Delek US Holdings, Inc.);61200000 (Payroll Expense - Tax and Soc Security - Wages);Pay Exp Tax&SS Wages;1002000004;2610001040;YP (EC-Payroll Posting);EC-Payroll Posting;21/03/2025;71.167,56   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;19/03/2025;19/03/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;003;;;2025-03-19 15:45:17;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000004 (TRADING & SUPPLY);TRADING & SUPPLY;;;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;292548;5000265877;WE (Goods Receipt);Goods Receipt;27/01/2025;80.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;27/01/2025;27/01/2025;SAP_WFRT;21120000 (GR/IR);GR/IR;001;EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC;170601 (EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC);2025-01-27 07:45:02;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;7000053844;;;
1710 (Delek US Holdings, Inc.);65301300 (Contract Services - Outside Services);CS - Outside Service;304483;5000272334;WE (Goods Receipt);Goods Receipt;12/02/2025;80.000,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;12/02/2025;12/02/2025;DELEK_BATCH;21120000 (GR/IR);GR/IR;002;EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC;170601 (EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC);2025-02-12 15:00:16;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;7000053844;;;
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700005384400001;5100244118;RE (Invoice - Gross);Invoice - Gross;27/01/2025;80.000,00   USD;2500251004;27/01/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Embark Landowners Services - Transition Fee - Comm;01/01/2025;27/01/2025;DELEK_BATCH;170601 (EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC);EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC;001;;;2025-01-27 08:00:16;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000053844;;;202550003147600001
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700005384400001;5100249579;RE (Invoice - Gross);Invoice - Gross;12/02/2025;80.000,00   USD;2500257193;12/02/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Embark Landowners Services - Transition Fee - Comm;01/02/2025;12/02/2025;SAP_WFRT;170601 (EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC);EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC;002;;;2025-02-12 14:15:03;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000053844;;;202550003147600001
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700005384400001;5100257430;RE (Invoice - Gross);Invoice - Gross;11/03/2025;80.000,00   USD;2500263047;11/03/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Embark Landowners Services - Transition Fee - Comm;28/02/2025;11/03/2025;SAP_WFRT;170601 (EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC);EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC;003;;;2025-03-11 15:10:07;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000053844;;;202550003147600001
1710 (Delek US Holdings, Inc.);21120000 (Goods Received/Invoice Received);GR/IR;700005384400001;5100257430;RE (Invoice - Gross);Invoice - Gross;11/03/2025;80.000,00   USD;2500263047;11/03/2025;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;Embark Landowners Services - Transition Fee - Comm;28/02/2025;11/03/2025;SAP_WFRT;170601 (EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC);EMBARK CONSULTING LLC EWB ITF EMBARK CONSULTING LLC;003;;;2025-03-11 15:10:07;;;;1002000011 (ACCOUNTING);ACCOUNTING;;7000053844;;;202550003220370001
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25 Alloc;1010021201;AB (Journal Entry);Journal Entry;31/01/2025;83.343,46   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;GROUP INSURANCE ALLOC;31/01/2025;06/02/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;001;;;2025-02-06 09:37:19;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61060000 (401K/NQDF Match Expense);401K/NQDF Match Exp;1002000011;2610001040;YP (EC-Payroll Posting);EC-Payroll Posting;21/03/2025;86.196,23   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;;19/03/2025;19/03/2025;AROKADE;21501000 (Accrued Net Payroll);Accrued Net Payroll;003;;;2025-03-19 15:45:17;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Feb'25 Accrual;1010021683;AB (Journal Entry);Journal Entry;28/02/2025;88.892,00   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;STD GROUP INSURANCE;28/02/2025;03/03/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;002;;;2025-03-03 16:42:28;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25 Accrual;1010021191;AB (Journal Entry);Journal Entry;31/01/2025;88.892,23   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;;;;STD GROUP INSURANCE;31/01/2025;05/02/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;001;;;2025-02-05 19:05:56;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1710 (Delek US Holdings, Inc.);61052000 (Group Insurance);Group Insurance;Jan'25 Accrual;1010021468;AB (Journal Entry);Journal Entry;19/02/2025;88.892,23   USD;;;10020001 (DELEK US ENERGY, INC);DELEK US ENERGY, INC;10020001 (DELEK US ENERGY, INC);;;STD GROUP INSURANCE;19/02/2025;21/02/2025;DROJO;21503400 (Benefit Cost Clearin);Benefit Cost Clearin;002;;;2025-02-21 10:56:43;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";1002000011 (ACCOUNTING);ACCOUNTING;;;;;
1711 (Delek Logistics Partners);61024100 (Labor COSt);Labor COSt;DKL CC RECLASS;1010006644;AB (Journal Entry);Journal Entry;28/02/2025;90.050,60   USD;;;40201002 (SHARED SERVICES);SHARED SERVICES;;;;DKL PERSONNEL HOURS;05/03/2025;09/03/2025;BDANIEL;61024100 (Labor COSt);Labor COSt;002;;;2025-03-09 20:51:01;;"YB50 (G&A; D&A BELOW COS)";"G&A; D&A BELOW COS";4020100019 (CORP ADMIN);CORP ADMIN;;;;;
